PID,trip start,trip end,travel_time,dist_per_trip,n_ACC,n_BRK,n_HTURN,speed_mean,speed_sd,speed_max,rpm_mean,rpm_sd,rpm_max,acc_value,brk_value,hturn_value,egl_mean,egl_sd,egl_max,air_mean,air_sd,air_max,fuel_mean,fuel_sd,fuel_max,thro_mean,thro_sd,thro_max,trip start formatted,trip end formatted,crossinglane,nearcollision,smoking,eyeclosing,mobilephone
1151,2023-03-21 10:08:00,2023-03-21 10:13:00,298.58843,1.246743,1,1,0,28.0,25.534291,50.0,753.333333,655.586442,1194.5,0.327574,-0.347252,0.0,17.254902,13.356381,30.588235,27.0,1.224745,29.0,0.0,0.0,0.0,17.51634,2.159832,19.607843,20230321100800,20230321101300,0.0,0.0,0.0,0.0,0.0
1151,2023-03-21 11:42:00,2023-03-21 11:46:00,239.305611,2.980024,0,3,0,39.333333,28.919428,65.0,577.833333,1000.836692,1733.5,0.0,-0.388319,0.0,27.058824,46.867257,81.176471,28.8,0.83666,30.0,0.0,0.0,0.0,24.183007,7.924415,33.333333,20230321114200,20230321114600,0.0,0.0,0.0,0.0,0.0
1151,2023-03-21 11:46:00,2023-03-21 11:59:00,788.372531,18.689146,0,0,1,84.916667,42.555757,119.0,1244.520833,819.451136,2513.25,0.0,0.0,0.336758,45.761689,27.139401,71.372549,27.846154,1.772294,32.0,0.0,0.0,0.0,25.761689,5.10403,35.294118,20230321114600,20230321115900,0.0,0.0,0.0,0.0,0.0
1151,2023-03-21 11:59:00,2023-03-21 12:08:00,545.43885,7.219616,1,1,3,44.5,27.897773,70.0,738.03125,785.01834,1988.25,0.417164,-0.453896,0.382421,50.8061,36.317469,100.0,29.444444,1.589899,32.0,0.0,0.0,0.0,19.389978,4.510278,26.27451,20230321115900,20230321120800,0.0,0.0,0.0,0.0,0.0
1151,2023-03-21 12:09:00,2023-03-21 12:11:00,177.949727,0.174939,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.261438,35.09384,60.784314,33.0,1.0,34.0,0.0,0.0,0.0,22.352941,4.754649,27.843137,20230321120900,20230321121100,0.0,0.0,0.0,0.0,0.0
1151,2023-03-21 12:30:00,2023-03-21 12:33:00,179.985598,1.364183,0,0,0,17.5,12.020815,26.0,0.0,0.0,0.0,0.0,0.0,0.0,8.366013,14.49036,25.098039,34.333333,1.527525,36.0,0.0,0.0,0.0,18.69281,1.584883,19.607843,20230321123000,20230321123300,0.0,0.0,0.0,0.0,0.0
1151,2023-03-21 16:25:00,2023-03-21 16:31:00,361.832042,3.995934,0,1,4,60.4,23.943684,101.0,729.15,713.035229,1632.0,0.0,-0.440209,0.340224,22.026144,21.31172,51.372549,30.666667,1.861899,34.0,0.0,0.0,0.0,18.562092,3.616925,23.921569,20230321162500,20230321163100,0.0,0.0,0.0,0.0,0.0
1151,2023-03-21 18:03:00,2023-03-21 18:13:00,604.67152,9.424567,2,0,0,63.75,36.236327,103.0,980.6875,667.909809,1806.25,0.365239,0.0,0.0,39.694989,29.407698,76.470588,29.2,1.988858,33.0,0.0,0.0,0.0,21.078431,6.768866,32.156863,20230321180300,20230321181300,0.0,0.0,0.0,0.0,0.0
1151,2023-03-22 09:15:00,2023-03-22 09:19:00,240.427507,0.536822,0,0,0,7.0,9.899495,14.0,685.5,969.443397,1371.0,0.0,0.0,0.0,34.640523,32.443328,64.313725,25.0,0.0,25.0,0.0,0.0,0.0,19.738562,4.119203,23.921569,20230322091500,20230322091900,0.0,0.0,0.0,0.0,0.0
1151,2023-03-22 10:01:00,2023-03-22 10:07:00,376.86911,0.527861,0,0,0,16.0,0.0,16.0,1125.0,0.0,1125.0,0.0,0.0,0.0,30.784314,13.032949,40.0,29.0,0.0,29.0,0.0,0.0,0.0,17.647059,2.772968,19.607843,20230322100100,20230322100700,0.0,0.0,0.0,0.0,0.0
1151,2023-03-22 14:05:00,2023-03-22 14:12:00,422.945261,2.957365,1,0,0,34.4,23.691771,59.0,968.85,1022.616521,2449.0,0.309142,0.0,0.0,33.986928,33.233684,74.509804,31.333333,1.032796,33.0,0.0,0.0,0.0,21.895425,5.024609,30.588235,20230322140500,20230322141200,0.0,0.0,0.0,0.0,0.0
1151,2023-03-22 15:02:00,2023-03-22 15:05:00,181.881526,0.244463,0,0,0,4.5,7.141428,15.0,652.5,753.535113,1319.5,0.0,0.0,0.0,15.490196,17.897998,31.764706,35.25,1.5,37.0,0.0,0.0,0.0,19.117647,0.588235,19.607843,20230322150200,20230322150500,0.0,0.0,0.0,0.0,0.0
1151,2023-03-22 15:05:00,2023-03-22 15:08:00,178.88805,1.091489,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.359477,43.923903,76.078431,35.333333,1.154701,36.0,0.0,0.0,0.0,22.48366,4.981061,28.235294,20230322150500,20230322150800,0.0,0.0,0.0,0.0,0.0
1151,2023-03-22 15:08:00,2023-03-22 15:12:00,240.618246,2.35607,1,1,0,27.333333,25.57994,54.0,354.166667,613.434661,1062.5,0.336456,-0.415898,0.0,13.529412,15.635539,27.843137,31.5,1.290994,33.0,0.0,0.0,0.0,17.45098,2.490531,19.607843,20230322150800,20230322151200,0.0,0.0,0.0,0.0,0.0
1151,2023-03-22 17:00:00,2023-03-22 17:07:00,422.8755,3.028146,2,3,1,15.0,21.475568,58.0,640.333333,708.634808,1460.0,0.32578,-0.393654,0.439601,31.316527,31.696391,69.019608,32.428571,1.902379,35.0,0.0,0.0,0.0,22.128852,3.753641,27.843137,20230322170000,20230322170700,0.0,0.0,0.0,0.0,0.0
1151,2023-03-22 18:49:00,2023-03-22 18:54:00,301.452885,2.88153,0,2,0,31.75,22.5,55.0,520.875,601.571155,1056.25,0.0,-0.336313,0.0,14.823529,15.010953,30.588235,28.8,1.48324,31.0,0.0,0.0,0.0,18.039216,1.818357,19.607843,20230322184900,20230322185400,0.0,0.0,0.0,0.0,0.0
1151,2023-03-22 18:54:00,2023-03-22 18:57:00,179.137665,0.387448,0,0,0,1.5,2.12132,3.0,0.0,0.0,0.0,0.0,0.0,0.0,13.986928,24.22607,41.960784,29.666667,0.57735,30.0,0.0,0.0,0.0,18.169935,2.490531,19.607843,20230322185400,20230322185700,0.0,0.0,0.0,0.0,0.0
1151,2023-03-23 08:34:00,2023-03-23 08:43:00,545.013611,6.548679,1,1,2,38.125,34.244655,76.0,849.625,820.37523,2273.25,0.370978,-0.427286,0.32572,33.943355,30.716242,80.784314,24.111111,0.600925,25.0,0.0,0.0,0.0,20.827887,4.558326,30.196078,20230323083400,20230323084300,0.0,0.0,0.0,0.0,0.0
1151,2023-03-23 08:43:00,2023-03-23 08:55:00,727.900444,9.423873,0,0,1,39.090909,33.830325,87.0,584.340909,572.661607,1401.5,0.0,0.0,0.312407,19.248366,19.929243,53.72549,26.75,1.422226,29.0,0.0,0.0,0.0,18.071895,2.714154,21.568627,20230323084300,20230323085500,0.0,0.0,0.0,0.0,0.0
1151,2023-03-23 08:56:00,2023-03-23 09:06:00,605.782619,10.724384,0,0,0,65.888889,38.792539,100.0,1782.444444,1118.781471,3317.75,0.0,0.0,0.0,60.0,33.382765,100.0,28.1,1.197219,30.0,0.0,0.0,0.0,26.352941,7.142568,34.509804,20230323085600,20230323090600,0.0,0.0,0.0,0.0,0.0
1151,2023-03-23 09:08:00,2023-03-23 09:11:00,179.304918,0.144769,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.222222,38.490018,66.666667,32.666667,0.57735,33.0,0.0,0.0,0.0,21.699346,3.62259,25.882353,20230323090800,20230323091100,0.0,0.0,0.0,0.0,0.0
1151,2023-03-23 12:56:00,2023-03-23 13:11:00,911.317144,19.710037,0,1,3,78.5,42.227862,114.0,1151.321429,878.529806,2699.0,0.0,-0.459197,0.373711,46.326797,33.96012,100.0,29.933333,1.980861,34.0,0.0,0.0,0.0,23.267974,7.506306,37.647059,20230323125600,20230323131100,0.0,0.0,0.0,0.0,0.0
1151,2023-03-23 13:20:00,2023-03-23 13:36:00,963.639001,10.551135,2,1,2,52.181818,31.41916,86.0,890.4375,607.47833,2126.5,0.360829,-0.480309,0.359662,33.169935,30.77981,100.0,34.416667,1.564279,37.0,0.0,0.0,0.0,18.856209,5.589773,28.627451,20230323132000,20230323133600,0.0,0.0,0.0,0.0,0.0
1151,2023-03-23 18:03:00,2023-03-23 18:11:00,452.104198,0.871241,0,1,2,28.0,24.269322,43.0,1510.0,585.495357,2171.75,0.0,-0.499656,0.329571,22.45098,15.243338,33.333333,32.75,1.5,34.0,0.0,0.0,0.0,16.862745,1.568627,18.431373,20230323180300,20230323181100,0.0,0.0,0.0,0.0,0.0
1151,2023-03-23 19:36:00,2023-03-23 19:42:00,393.196564,0.839412,1,0,0,12.0,8.485281,18.0,1088.875,111.546095,1167.75,0.303411,0.0,0.0,13.72549,0.0,13.72549,32.0,0.816497,33.0,0.0,0.0,0.0,15.490196,0.277297,15.686275,20230323193600,20230323194200,0.0,0.0,0.0,0.0,0.0
1151,2023-03-24 08:52:00,2023-03-24 08:58:00,345.503158,2.883753,2,2,1,33.8,28.278967,69.0,545.1,747.156309,1410.0,0.313266,-0.412234,0.35028,14.666667,20.597757,43.137255,25.285714,0.48795,26.0,0.0,0.0,0.0,20.0,0.679236,21.176471,20230324085200,20230324085800,0.0,0.0,0.0,0.0,0.0
1151,2023-03-24 10:44:00,2023-03-24 10:50:00,363.679406,2.787641,0,1,2,30.75,19.414342,51.0,1083.125,932.60081,2278.75,0.0,-0.373468,0.323172,37.72549,35.060666,75.294118,30.0,0.0,30.0,0.0,0.0,0.0,22.117647,7.627426,31.372549,20230324104400,20230324105000,0.0,0.0,0.0,0.0,0.0
1151,2023-03-24 12:36:00,2023-03-24 12:40:00,240.241455,1.958565,0,1,0,14.0,21.702534,39.0,331.25,573.74183,993.75,0.0,-0.416374,0.0,12.843137,17.934836,38.039216,35.5,1.914854,37.0,0.0,0.0,0.0,18.529412,2.156863,19.607843,20230324123600,20230324124000,0.0,0.0,0.0,0.0,0.0
1151,2023-03-24 12:40:00,2023-03-24 12:51:00,666.81381,3.315929,0,0,1,18.5,15.82017,38.0,538.925,699.727735,1879.5,0.0,0.0,0.38812,28.841355,38.924157,100.0,33.909091,1.375103,36.0,0.0,0.0,0.0,22.28164,13.663522,62.745098,20230324124000,20230324125100,0.0,0.0,0.0,0.0,0.0
1151,2023-03-24 13:45:00,2023-03-24 13:47:00,118.702846,0.144714,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,2.0,39.0,0.0,0.0,0.0,19.607843,0.0,19.607843,20230324134500,20230324134700,0.0,0.0,0.0,0.0,0.0
1151,2023-03-24 14:40:00,2023-03-24 14:46:00,361.7688,4.119267,0,1,0,40.6,26.763781,73.0,823.8,778.173631,1642.0,0.0,-0.31645,0.0,35.03268,34.244674,72.156863,35.5,1.760682,37.0,0.0,0.0,0.0,23.267974,6.139061,31.764706,20230324144000,20230324144600,0.0,0.0,0.0,0.0,0.0
1151,2023-03-24 14:46:00,2023-03-24 14:52:00,362.390271,4.463755,1,0,1,38.8,28.083803,63.0,581.5,862.281114,1921.75,0.432688,0.0,0.30546,24.117647,33.118802,75.686275,35.333333,1.505545,37.0,0.0,0.0,0.0,21.568627,4.9975,27.843137,20230324144600,20230324145200,0.0,0.0,0.0,0.0,0.0
1151,2023-03-24 14:52:00,2023-03-24 14:55:00,179.350276,1.166562,0,0,0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,39.019608,55.182059,78.039216,35.5,0.707107,36.0,0.0,0.0,0.0,24.509804,6.932419,29.411765,20230324145200,20230324145500,0.0,0.0,0.0,0.0,0.0
1151,2023-03-24 15:06:00,2023-03-24 15:13:00,423.938617,3.307057,2,2,2,27.4,29.837895,72.0,1501.6,1511.065162,3547.5,0.339997,-0.378606,0.338118,36.078431,34.719727,76.862745,38.428571,2.992053,42.0,0.0,0.0,0.0,22.823529,9.148272,33.72549,20230324150600,20230324151300,0.0,0.0,0.0,0.0,0.0
1151,2023-03-24 19:33:00,2023-03-24 19:51:00,1090.607033,11.949491,1,2,1,45.3125,28.304814,80.0,1057.8125,825.491508,2409.25,0.345918,-0.343985,0.428595,40.759804,31.888717,100.0,29.833333,1.790498,33.0,0.0,0.0,0.0,21.029412,5.582556,30.588235,20230324193300,20230324195100,0.0,0.0,0.0,0.0,0.0
1151,2023-03-24 20:19:00,2023-03-24 20:23:00,239.724758,0.443139,1,0,0,3.333333,5.773503,10.0,327.833333,567.82399,983.5,0.316256,0.0,0.0,4.313725,7.471592,12.941176,36.8,2.04939,39.0,0.0,0.0,0.0,18.169935,2.490531,19.607843,20230324201900,20230324202300,0.0,0.0,0.0,0.0,0.0
1151,2023-03-24 20:26:00,2023-03-24 20:46:00,1179.994883,10.911722,2,1,2,45.333333,33.252022,86.0,851.541667,658.152267,1710.0,0.346954,-0.358816,0.307539,24.374057,22.271867,60.784314,29.615385,1.445595,32.0,0.0,0.0,0.0,19.577677,3.82717,29.019608,20230324202600,20230324204600,0.0,0.0,0.0,0.0,0.0
1151,2023-03-25 08:56:00,2023-03-25 09:03:00,418.053325,1.361203,1,4,2,34.0,1.414214,35.0,2197.125,193.924035,2334.25,0.315425,-0.3821,0.353129,79.215686,2.218374,80.784314,26.75,0.5,27.0,0.0,0.0,0.0,29.019608,1.109187,29.803922,20230325085600,20230325090300,0.0,0.0,0.0,0.0,0.0
1151,2023-03-25 10:11:00,2023-03-25 10:16:00,300.624163,1.252607,1,0,0,28.0,24.758837,47.0,705.416667,616.337688,1139.75,0.344738,0.0,0.0,23.921569,28.659665,55.686275,31.4,1.140175,33.0,0.0,0.0,0.0,21.176471,6.803667,28.627451,20230325101100,20230325101600,0.0,0.0,0.0,0.0,0.0
1151,2023-03-25 14:43:00,2023-03-25 15:19:00,2129.304199,57.75692,1,6,1,97.705882,24.085113,122.0,1659.977941,711.465941,2897.5,0.355365,-0.406536,0.30925,56.268908,21.453266,78.823529,33.4,1.193118,37.0,0.0,0.0,0.0,26.644258,6.880973,38.039216,20230325144300,20230325151900,0.0,0.0,0.0,0.0,0.0
1151,2023-03-25 17:09:00,2023-03-25 17:11:00,83.22182,0.030476,0,0,0,1.5,2.12132,3.0,0.0,0.0,0.0,0.0,0.0,0.0,9.411765,16.301655,28.235294,40.333333,1.154701,41.0,0.0,0.0,0.0,18.954248,1.132059,19.607843,20230325170900,20230325171100,0.0,0.0,0.0,0.0,0.0
1151,2023-03-25 17:11:00,2023-03-25 17:14:00,178.911525,1.880146,0,0,1,48.0,2.828427,50.0,0.0,0.0,0.0,0.0,0.0,0.334648,19.215686,33.282545,57.647059,36.333333,2.081666,38.0,0.0,0.0,0.0,19.607843,0.0,19.607843,20230325171100,20230325171400,0.0,0.0,0.0,0.0,0.0
1151,2023-03-25 17:14:00,2023-03-25 17:37:00,1398.018025,37.64056,0,1,0,95.863636,29.889153,120.0,1318.397727,557.408212,2552.25,0.0,-0.339297,0.0,52.361466,21.491312,74.117647,32.0,1.167748,36.0,0.0,0.0,0.0,25.967604,5.838166,36.078431,20230325171400,20230325173700,0.0,0.0,0.0,0.0,0.0
1151,2023-03-25 17:37:00,2023-03-25 17:41:00,241.33743,2.884974,0,1,0,41.0,34.044089,71.0,724.416667,1254.726473,2173.25,0.0,-0.371025,0.0,41.470588,49.870652,100.0,34.75,1.5,36.0,0.0,0.0,0.0,20.490196,6.010585,28.627451,20230325173700,20230325174100,0.0,0.0,0.0,0.0,0.0
1151,2023-03-25 19:09:00,2023-03-25 19:13:00,239.460628,1.71904,0,1,1,35.666667,28.571548,56.0,875.25,1515.977469,2625.75,0.0,-0.341626,0.352047,27.058824,37.190863,78.823529,36.25,0.957427,37.0,0.0,0.0,0.0,22.941176,7.471592,34.117647,20230325190900,20230325191300,0.0,0.0,0.0,0.0,0.0
1151,2023-03-25 19:14:00,2023-03-25 19:17:00,179.967463,1.629505,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.751634,9.962122,17.254902,32.333333,2.309401,35.0,0.0,0.0,0.0,18.169935,2.490531,19.607843,20230325191400,20230325191700,0.0,0.0,0.0,0.0,0.0
1151,2023-03-25 19:17:00,2023-03-25 19:21:00,240.338115,2.680842,0,0,0,36.666667,32.516662,62.0,417.416667,722.986875,1252.25,0.0,0.0,0.0,18.235294,22.414775,45.882353,31.75,1.707825,34.0,0.0,0.0,0.0,19.313725,2.108793,21.568627,20230325191700,20230325192100,0.0,0.0,0.0,0.0,0.0
1151,2023-03-25 19:22:00,2023-03-25 19:31:00,484.188258,7.190694,0,0,0,54.428571,13.125765,68.0,536.107143,689.764949,1530.25,0.0,0.0,0.0,22.696078,26.015646,61.568627,32.25,0.886405,34.0,0.0,0.0,0.0,19.460784,2.324171,22.352941,20230325192200,20230325193100,0.0,0.0,0.0,0.0,0.0
1151,2023-03-25 19:31:00,2023-03-25 19:34:00,178.992087,2.001977,0,0,0,42.5,12.020815,51.0,98.666667,170.89568,296.0,0.0,0.0,0.0,33.333333,57.735027,100.0,32.666667,2.309401,34.0,0.0,0.0,0.0,17.777778,3.169766,19.607843,20230325193100,20230325193400,0.0,0.0,0.0,0.0,0.0
1151,2023-03-25 19:38:00,2023-03-25 19:41:00,180.109353,0.889583,0,0,0,16.0,22.627417,32.0,0.0,0.0,0.0,0.0,0.0,0.0,4.183007,7.24518,12.54902,34.333333,1.527525,36.0,0.0,0.0,0.0,18.169935,2.490531,19.607843,20230325193800,20230325194100,0.0,0.0,0.0,0.0,0.0
1151,2023-03-25 19:42:00,2023-03-25 19:45:00,180.1219,0.767827,0,0,1,0.0,0.0,0.0,72.333333,125.285008,217.0,0.0,0.0,0.30385,33.333333,57.735027,100.0,33.0,2.0,35.0,0.0,0.0,0.0,17.777778,3.169766,19.607843,20230325194200,20230325194500,0.0,0.0,0.0,0.0,0.0
1151,2023-03-25 19:45:00,2023-03-25 19:51:00,361.328433,3.910266,0,1,2,42.4,25.540164,63.0,1011.95,1086.678057,2533.5,0.0,-0.386032,0.344086,32.875817,33.360927,75.294118,33.0,1.414214,35.0,0.0,0.0,0.0,22.54902,8.590831,35.294118,20230325194500,20230325195100,0.0,0.0,0.0,0.0,0.0
1151,2023-03-25 19:51:00,2023-03-25 19:54:00,179.49424,2.345672,0,0,1,33.5,47.376154,67.0,0.0,0.0,0.0,0.0,0.0,0.300093,17.124183,29.659955,51.372549,33.333333,2.081666,35.0,0.0,0.0,0.0,18.954248,1.132059,19.607843,20230325195100,20230325195400,0.0,0.0,0.0,0.0,0.0
1151,2023-03-25 19:55:00,2023-03-25 19:58:00,180.053824,2.263482,0,0,0,15.0,21.213203,30.0,0.0,0.0,0.0,0.0,0.0,0.0,22.091503,38.263606,66.27451,31.666667,2.081666,34.0,0.0,0.0,0.0,23.137255,6.11312,30.196078,20230325195500,20230325195800,0.0,0.0,0.0,0.0,0.0
1151,2023-03-25 19:58:00,2023-03-25 19:59:00,88.713286,1.301081,0,0,0,44.0,0.0,44.0,2191.25,0.0,2191.25,0.0,0.0,0.0,47.254902,38.544252,74.509804,30.0,0.0,30.0,0.0,0.0,0.0,24.117647,14.142136,34.117647,20230325195800,20230325195900,0.0,0.0,0.0,0.0,0.0
1151,2023-03-25 19:59:00,2023-03-25 20:09:00,576.812797,5.565305,1,1,2,39.625,29.664493,70.0,1449.75,1445.530902,4583.5,0.329566,-0.375311,0.31892,55.630252,31.827928,100.0,31.625,1.685018,35.0,0.0,0.0,0.0,28.235294,14.536277,61.960784,20230325195900,20230325200900,0.0,0.0,0.0,0.0,0.0
1151,2023-03-26 12:24:00,2023-03-26 12:32:00,484.249579,6.166026,1,3,2,36.0,22.978251,60.0,802.821429,778.004361,1820.25,0.423626,-0.364323,0.339754,30.140056,31.52937,70.588235,32.888889,0.781736,34.0,0.0,0.0,0.0,21.736695,4.504727,31.764706,20230326122400,20230326123200,0.0,0.0,0.0,0.0,0.0
1151,2023-03-26 12:32:00,2023-03-26 12:40:00,482.828379,7.945436,1,0,0,47.857143,39.519736,84.0,561.285714,528.201596,1090.5,0.324046,0.0,0.0,18.578431,15.459051,32.54902,33.75,1.38873,36.0,0.0,0.0,0.0,17.696078,1.903217,19.607843,20230326123200,20230326124000,0.0,0.0,0.0,0.0,0.0
1151,2023-03-26 12:40:00,2023-03-26 12:51:00,615.249974,15.543054,0,0,0,79.6,45.617248,116.0,877.925,642.068435,1659.25,0.0,0.0,0.0,36.185383,26.688048,65.882353,33.0,1.843909,37.0,0.0,0.0,0.0,23.529412,9.388861,45.098039,20230326124000,20230326125100,0.0,0.0,0.0,0.0,0.0
1151,2023-03-26 13:00:00,2023-03-26 13:06:00,361.204411,0.000993,0,0,0,0.0,0.0,0.0,733.916667,568.491615,1103.75,0.0,0.0,0.0,18.496732,14.332605,28.235294,41.0,3.224903,45.0,0.0,0.0,0.0,18.039216,1.215054,19.607843,20230326130000,20230326130600,0.0,0.0,0.0,0.0,0.0
1151,2023-03-26 13:13:00,2023-03-26 13:18:00,301.801017,0.002105,0,0,0,0.0,0.0,0.0,733.0,634.797852,1100.75,0.0,0.0,0.0,21.078431,14.057151,28.627451,43.5,1.0,45.0,0.0,0.0,0.0,17.843137,1.176471,19.607843,20230326131300,20230326131800,0.0,0.0,0.0,0.0,0.0
1151,2023-03-26 15:48:00,2023-03-26 15:51:00,227.05726,0.7713,0,1,0,6.0,10.392305,18.0,622.8125,721.421438,1315.5,0.0,-0.3149,0.0,10.686275,12.513737,23.921569,36.25,0.5,37.0,0.0,0.0,0.0,18.137255,1.877308,19.607843,20230326154800,20230326155100,0.0,0.0,0.0,0.0,0.0
1151,2023-03-26 15:51:00,2023-03-26 15:54:00,180.145233,0.554275,0,1,0,9.0,12.727922,18.0,0.0,0.0,0.0,0.0,-0.400352,0.0,4.836601,8.377239,14.509804,35.333333,1.154701,36.0,0.0,0.0,0.0,18.169935,2.490531,19.607843,20230326155100,20230326155400,0.0,0.0,0.0,0.0,0.0
1151,2023-03-26 15:54:00,2023-03-26 15:59:00,300.270944,0.866276,0,0,0,2.75,5.5,11.0,254.25,508.5,1017.0,0.0,0.0,0.0,5.647059,7.737524,14.509804,34.8,0.83666,36.0,0.0,0.0,0.0,17.882353,2.362725,19.607843,20230326155400,20230326155900,0.0,0.0,0.0,0.0,0.0
1151,2023-03-26 16:03:00,2023-03-26 16:07:00,240.63428,0.609267,0,0,0,5.666667,4.932883,9.0,376.0,651.251104,1128.0,0.0,0.0,0.0,22.745098,29.506601,61.960784,36.25,1.258306,38.0,0.0,0.0,0.0,21.568627,5.309829,29.411765,20230326160300,20230326160700,0.0,0.0,0.0,0.0,0.0
1151,2023-03-26 17:00:00,2023-03-26 17:04:00,238.346535,0.806385,0,0,0,10.25,5.795113,18.0,631.0,729.702479,1310.75,0.0,0.0,0.0,15.784314,18.283021,33.333333,39.2,1.095445,41.0,0.0,0.0,0.0,19.019608,0.679236,19.607843,20230326170000,20230326170400,0.0,0.0,0.0,0.0,0.0
1151,2023-03-26 17:05:00,2023-03-26 17:08:00,179.22063,0.164467,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.96732,8.603651,14.901961,36.666667,1.154701,38.0,0.0,0.0,0.0,18.300654,2.264119,19.607843,20230326170500,20230326170800,0.0,0.0,0.0,0.0,0.0
1151,2023-03-26 17:10:00,2023-03-26 17:31:00,1214.411746,22.750278,0,1,3,68.684211,31.715844,99.0,988.657895,645.470636,1850.0,0.0,-0.315386,0.399133,44.980392,28.167589,100.0,33.6,1.930367,38.0,0.0,0.0,0.0,21.627451,5.193634,34.117647,20230326171000,20230326173100,0.0,0.0,0.0,0.0,0.0
1151,2023-03-26 17:31:00,2023-03-26 17:37:00,362.589478,5.234739,0,0,0,52.0,32.241278,79.0,522.3,729.312634,1507.75,0.0,0.0,0.0,30.784314,33.881763,67.45098,34.0,1.67332,37.0,0.0,0.0,0.0,21.960784,2.72824,25.882353,20230326173100,20230326173700,0.0,0.0,0.0,0.0,0.0
1151,2023-03-26 17:38:00,2023-03-26 17:42:00,240.409526,2.568003,1,1,2,29.333333,22.941956,45.0,786.916667,1362.979648,2360.75,0.380381,-0.359278,0.305933,34.215686,39.602504,71.764706,34.25,2.217356,37.0,0.0,0.0,0.0,23.921569,6.100529,32.54902,20230326173800,20230326174200,0.0,0.0,0.0,0.0,0.0
1151,2023-03-27 08:45:00,2023-03-27 08:48:00,179.376143,1.0235,0,1,1,24.5,34.648232,49.0,0.0,0.0,0.0,0.0,-0.359084,0.321623,14.379085,24.905306,43.137255,26.666667,0.57735,27.0,0.0,0.0,0.0,19.607843,0.0,19.607843,20230327084500,20230327084800,0.0,0.0,0.0,0.0,0.0
1151,2023-03-27 08:49:00,2023-03-27 08:53:00,239.400077,1.209603,0,1,0,19.0,30.347982,54.0,359.833333,623.249616,1079.5,0.0,-0.406015,0.0,21.862745,26.532486,53.72549,26.5,0.57735,27.0,0.0,0.0,0.0,19.117647,3.094065,22.352941,20230327084900,20230327085300,0.0,0.0,0.0,0.0,0.0
1151,2023-03-27 10:09:00,2023-03-27 10:12:00,180.545306,0.802527,0,2,1,10.0,9.539392,19.0,433.333333,750.55535,1300.0,0.0,-0.351124,0.337141,10.196078,17.660126,30.588235,32.5,1.732051,35.0,0.0,0.0,0.0,19.215686,0.679236,19.607843,20230327100900,20230327101200,0.0,0.0,0.0,0.0,0.0
1151,2023-03-27 10:12:00,2023-03-27 10:16:00,240.602944,2.301399,1,1,0,28.666667,29.53529,59.0,364.583333,631.476857,1093.75,0.319047,-0.365507,0.0,19.509804,22.655616,41.960784,31.5,1.0,33.0,0.0,0.0,0.0,19.117647,0.980392,19.607843,20230327101200,20230327101600,0.0,0.0,0.0,0.0,0.0
1151,2023-03-28 12:03:00,2023-03-28 12:20:00,1031.567418,22.170488,1,2,1,79.25,36.670606,119.0,1076.0625,705.235348,2241.25,0.310405,-0.381929,0.35942,39.515571,27.849533,72.156863,32.352941,1.411612,35.0,0.0,0.0,0.0,23.344867,5.854702,34.117647,20230328120300,20230328122000,0.0,0.0,0.0,0.0,0.0
1151,2023-03-28 12:20:00,2023-03-28 12:25:00,300.776732,3.787606,0,1,0,41.0,31.548904,70.0,910.125,1820.25,3640.5,0.0,-0.446725,0.0,39.607843,54.239703,100.0,35.6,1.516575,38.0,0.0,0.0,0.0,25.333333,16.048753,53.72549,20230328122000,20230328122500,0.0,0.0,0.0,0.0,0.0
1151,2023-03-28 12:25:00,2023-03-28 12:32:00,422.747648,4.7364,1,1,4,44.333333,37.388055,84.0,605.958333,722.253771,1729.5,0.401627,-0.347784,0.362506,17.19888,22.780487,63.137255,35.571429,1.511858,38.0,0.0,0.0,0.0,19.327731,4.875559,29.411765,20230328122500,20230328123200,0.0,0.0,0.0,0.0,0.0
1151,2023-03-28 12:46:00,2023-03-28 12:49:00,179.701439,0.415891,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.065359,17.433714,30.196078,41.666667,0.57735,42.0,0.0,0.0,0.0,18.823529,1.358471,19.607843,20230328124600,20230328124900,0.0,0.0,0.0,0.0,0.0
1151,2023-03-28 12:50:00,2023-03-28 12:54:00,240.147245,0.492198,0,0,1,13.5,19.091883,27.0,522.25,738.573033,1044.5,0.0,0.0,0.340482,14.117647,16.697779,32.54902,39.0,2.0,41.0,0.0,0.0,0.0,17.385621,2.159832,19.607843,20230328125000,20230328125400,0.0,0.0,0.0,0.0,0.0
